ip.src;ip.dst;ip.proto;eth.type;frame.len;frame.time;tcp.flags;tcp.dstport;tcp.srcport;udp.dstport;udp.srcport;tcp.analysis.lost_segment
172.16.112.100;204.71.200.129;6;0x0800;60;Mar  2, 1999 14:00:42.088049000;0x0011;80;1070;;;
204.71.200.129;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:00:42.090966000;0x0010;1070;80;;;
172.16.112.100;204.71.200.129;6;0x0800;60;Mar  2, 1999 14:00:42.092168000;0x0002;80;1074;;;
204.71.200.129;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:00:42.095708000;0x0012;1074;80;;;
172.16.112.100;204.71.200.129;6;0x0800;60;Mar  2, 1999 14:00:42.096339000;0x0010;80;1074;;;
172.16.112.100;204.71.200.129;6;0x0800;368;Mar  2, 1999 14:00:42.097460000;0x0018;80;1074;;;
204.71.200.129;172.16.112.100;6;0x0800;687;Mar  2, 1999 14:00:42.112494000;0x0018;1071;80;;;
204.71.200.129;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:00:42.112584000;0x0011;1071;80;;;
172.16.112.100;204.71.200.129;6;0x0800;60;Mar  2, 1999 14:00:42.113679000;0x0010;80;1071;;;
204.71.200.129;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:00:42.116799000;0x0010;1074;80;;;
172.16.112.100;204.71.200.129;6;0x0800;60;Mar  2, 1999 14:00:42.130505000;0x0011;80;1071;;;
204.71.200.129;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:00:42.133418000;0x0010;1071;80;;;
204.71.200.129;172.16.112.100;6;0x0800;333;Mar  2, 1999 14:00:42.161399000;0x0018;1072;80;;;
204.71.200.129;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:00:42.161491000;0x0011;1072;80;;;
172.16.112.100;204.71.200.129;6;0x0800;60;Mar  2, 1999 14:00:42.162349000;0x0010;80;1072;;;
172.16.112.100;204.71.200.129;6;0x0800;60;Mar  2, 1999 14:00:42.177789000;0x0011;80;1072;;;
204.71.200.129;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:00:42.180728000;0x0010;1072;80;;;
204.71.200.129;172.16.112.100;6;0x0800;1011;Mar  2, 1999 14:00:42.208141000;0x0018;1073;80;;;
204.71.200.129;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:00:42.208259000;0x0011;1073;80;;;
172.16.112.100;204.71.200.129;6;0x0800;60;Mar  2, 1999 14:00:42.209649000;0x0010;80;1073;;;
172.16.112.100;204.71.200.129;6;0x0800;60;Mar  2, 1999 14:00:42.230644000;0x0011;80;1073;;;
204.71.200.129;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:00:42.233701000;0x0010;1073;80;;;
204.71.200.129;172.16.112.100;6;0x0800;1078;Mar  2, 1999 14:00:42.241887000;0x0018;1074;80;;;
204.71.200.129;172.16.112.100;6;0x0800;367;Mar  2, 1999 14:00:42.242207000;0x0018;1074;80;;;
204.71.200.129;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:00:42.242312000;0x0011;1074;80;;;
172.16.112.100;204.71.200.129;6;0x0800;60;Mar  2, 1999 14:00:42.243245000;0x0010;80;1074;;;
172.16.112.100;204.71.200.129;6;0x0800;60;Mar  2, 1999 14:00:42.243427000;0x0010;80;1074;;;
172.16.112.100;204.71.200.129;6;0x0800;60;Mar  2, 1999 14:00:42.250550000;0x0011;80;1074;;;
204.71.200.129;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:00:42.253410000;0x0010;1074;80;;;
;;;;54;Mar  2, 1999 14:00:43.510208000;;;;;;
;;;0x9000;60;Mar  2, 1999 14:00:43.522783000;;;;;;
192.168.1.90;192.168.1.10;17;0x0800;90;Mar  2, 1999 14:00:44.077945000;;;;123;123;
192.168.1.10;192.168.1.90;17;0x0800;90;Mar  2, 1999 14:00:44.079579000;;;;123;123;
;;;;54;Mar  2, 1999 14:00:45.509654000;;;;;;
;;;;54;Mar  2, 1999 14:00:46.509406000;;;;;;
;;;;54;Mar  2, 1999 14:00:47.510272000;;;;;;
;;;;54;Mar  2, 1999 14:00:48.509573000;;;;;;
;;;;54;Mar  2, 1999 14:00:49.510940000;;;;;;
;;;;324;Mar  2, 1999 14:00:50.217359000;;;;;;
;;;;54;Mar  2, 1999 14:00:51.010194000;;;;;;
;;;;54;Mar  2, 1999 14:00:52.010082000;;;;;;
;;;;54;Mar  2, 1999 14:00:53.010039000;;;;;;
;;;0x9000;60;Mar  2, 1999 14:00:53.522584000;;;;;;
172.16.112.100;204.71.200.74;6;0x0800;60;Mar  2, 1999 14:00:54.091520000;0x0002;80;1075;;;
204.71.200.74;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:00:54.095241000;0x0012;1075;80;;;
172.16.112.100;204.71.200.74;6;0x0800;60;Mar  2, 1999 14:00:54.095874000;0x0010;80;1075;;;
172.16.112.100;204.71.200.74;6;0x0800;429;Mar  2, 1999 14:00:54.097132000;0x0018;80;1075;;;
204.71.200.74;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:00:54.114749000;0x0010;1075;80;;;
204.71.200.74;172.16.112.100;6;0x0800;161;Mar  2, 1999 14:00:54.148276000;0x0018;1075;80;;;
204.71.200.74;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:00:54.148366000;0x0011;1075;80;;;
172.16.112.100;204.71.200.74;6;0x0800;60;Mar  2, 1999 14:00:54.149155000;0x0010;80;1075;;;
172.16.112.100;204.71.200.74;6;0x0800;60;Mar  2, 1999 14:00:54.149591000;0x0011;80;1075;;;
204.71.200.74;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:00:54.152991000;0x0010;1075;80;;;
172.16.112.20;192.168.1.20;17;0x0800;75;Mar  2, 1999 14:00:54.170108000;;;;53;53;
192.168.1.20;172.16.112.20;17;0x0800;135;Mar  2, 1999 14:00:54.174002000;;;;53;53;
172.16.112.100;204.71.200.155;6;0x0800;60;Mar  2, 1999 14:00:54.178554000;0x0002;80;1077;;;
204.71.200.155;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:00:54.182184000;0x0012;1077;80;;;
172.16.112.100;204.71.200.155;6;0x0800;60;Mar  2, 1999 14:00:54.182805000;0x0010;80;1077;;;
172.16.112.100;204.71.200.155;6;0x0800;396;Mar  2, 1999 14:00:54.183939000;0x0018;80;1077;;;
204.71.200.155;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:00:54.204753000;0x0010;1077;80;;;
204.71.200.155;172.16.112.100;6;0x0800;1514;Mar  2, 1999 14:00:54.213693000;0x0010;1077;80;;;
204.71.200.155;172.16.112.100;6;0x0800;1514;Mar  2, 1999 14:00:54.214914000;0x0010;1077;80;;;
172.16.112.100;204.71.200.155;6;0x0800;60;Mar  2, 1999 14:00:54.216788000;0x0010;80;1077;;;
204.71.200.155;172.16.112.100;6;0x0800;1514;Mar  2, 1999 14:00:54.221100000;0x0010;1077;80;;;
204.71.200.155;172.16.112.100;6;0x0800;1514;Mar  2, 1999 14:00:54.222334000;0x0010;1077;80;;;
204.71.200.155;172.16.112.100;6;0x0800;1514;Mar  2, 1999 14:00:54.223595000;0x0010;1077;80;;;
172.16.112.100;204.71.200.155;6;0x0800;60;Mar  2, 1999 14:00:54.225454000;0x0010;80;1077;;;
172.16.112.100;204.71.200.155;6;0x0800;60;Mar  2, 1999 14:00:54.225623000;0x0010;80;1077;;;
204.71.200.155;172.16.112.100;6;0x0800;1138;Mar  2, 1999 14:00:54.229312000;0x0018;1077;80;;;
204.71.200.155;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:00:54.229416000;0x0011;1077;80;;;
172.16.112.100;204.71.200.155;6;0x0800;60;Mar  2, 1999 14:00:54.230822000;0x0010;80;1077;;;
172.16.112.100;204.71.200.129;6;0x0800;60;Mar  2, 1999 14:00:54.280945000;0x0002;80;1078;;;
204.71.200.129;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:00:54.284475000;0x0012;1078;80;;;
172.16.112.100;204.71.200.129;6;0x0800;60;Mar  2, 1999 14:00:54.285123000;0x0010;80;1078;;;
172.16.112.100;204.71.200.155;6;0x0800;60;Mar  2, 1999 14:00:54.357882000;0x0011;80;1077;;;
204.71.200.155;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:00:54.360836000;0x0010;1077;80;;;
172.16.112.100;204.71.200.129;6;0x0800;421;Mar  2, 1999 14:00:54.361809000;0x0018;80;1078;;;
204.71.200.129;172.16.112.100;6;0x0800;1078;Mar  2, 1999 14:00:54.376941000;0x0018;1078;80;;;
204.71.200.129;172.16.112.100;6;0x0800;470;Mar  2, 1999 14:00:54.377333000;0x0018;1078;80;;;
204.71.200.129;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:00:54.377427000;0x0011;1078;80;;;
172.16.112.100;204.71.200.129;6;0x0800;60;Mar  2, 1999 14:00:54.378842000;0x0010;80;1078;;;
172.16.112.100;204.71.200.129;6;0x0800;60;Mar  2, 1999 14:00:54.379043000;0x0010;80;1078;;;
172.16.112.100;204.71.200.129;6;0x0800;60;Mar  2, 1999 14:00:54.392145000;0x0011;80;1078;;;
204.71.200.129;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:00:54.395055000;0x0010;1078;80;;;
;;;;54;Mar  2, 1999 14:00:55.010775000;;;;;;
;;;;54;Mar  2, 1999 14:00:56.011219000;;;;;;
;;;;54;Mar  2, 1999 14:00:57.009923000;;;;;;
;;;;54;Mar  2, 1999 14:00:58.011737000;;;;;;
192.168.1.1;224.0.0.9;17;0x0800;66;Mar  2, 1999 14:00:58.473246000;;;;520;520;
;;;;54;Mar  2, 1999 14:00:59.510706000;;;;;;
;;;;54;Mar  2, 1999 14:01:00.510797000;;;;;;
;;;;54;Mar  2, 1999 14:01:01.510687000;;;;;;
;;;;54;Mar  2, 1999 14:01:02.510905000;;;;;;
;;;;54;Mar  2, 1999 14:01:03.510959000;;;;;;
;;;0x9000;60;Mar  2, 1999 14:01:03.630753000;;;;;;
;;;;54;Mar  2, 1999 14:01:05.009758000;;;;;;
;;;;54;Mar  2, 1999 14:01:06.010637000;;;;;;
;;;;54;Mar  2, 1999 14:01:07.010732000;;;;;;
;;;;54;Mar  2, 1999 14:01:08.009908000;;;;;;
;;;;54;Mar  2, 1999 14:01:09.010042000;;;;;;
;;;;54;Mar  2, 1999 14:01:10.010838000;;;;;;
;;;;54;Mar  2, 1999 14:01:11.010040000;;;;;;
;;;;54;Mar  2, 1999 14:01:12.010643000;;;;;;
;;;;54;Mar  2, 1999 14:01:13.010791000;;;;;;
;;;0x9000;60;Mar  2, 1999 14:01:13.710545000;;;;;;
;;;;54;Mar  2, 1999 14:01:14.510328000;;;;;;
;;;;54;Mar  2, 1999 14:01:15.511057000;;;;;;
;;;;54;Mar  2, 1999 14:01:16.510274000;;;;;;
;;;;54;Mar  2, 1999 14:01:17.510248000;;;;;;
;;;;54;Mar  2, 1999 14:01:18.511470000;;;;;;
;;;;54;Mar  2, 1999 14:01:19.511717000;;;;;;
;;;;54;Mar  2, 1999 14:01:20.511263000;;;;;;
;;;;54;Mar  2, 1999 14:01:21.510022000;;;;;;
;;;;54;Mar  2, 1999 14:01:22.511547000;;;;;;
;;;;54;Mar  2, 1999 14:01:23.512096000;;;;;;
;;;0x9000;60;Mar  2, 1999 14:01:23.709833000;;;;;;
192.168.1.10;172.16.112.10;17;0x0800;90;Mar  2, 1999 14:01:23.798396000;;;;123;123;
;;;;54;Mar  2, 1999 14:01:25.012277000;;;;;;
;;;;54;Mar  2, 1999 14:01:26.010749000;;;;;;
;;;;54;Mar  2, 1999 14:01:27.011621000;;;;;;
;;;;54;Mar  2, 1999 14:01:28.010204000;;;;;;
192.168.1.1;224.0.0.9;17;0x0800;66;Mar  2, 1999 14:01:28.270510000;;;;520;520;
;;;;54;Mar  2, 1999 14:01:29.511582000;;;;;;
;;;;54;Mar  2, 1999 14:01:30.512633000;;;;;;
;;;;54;Mar  2, 1999 14:01:31.510874000;;;;;;
;;;;54;Mar  2, 1999 14:01:32.510703000;;;;;;
;;;;54;Mar  2, 1999 14:01:33.511877000;;;;;;
;;;0x9000;60;Mar  2, 1999 14:01:33.709571000;;;;;;
;;;;54;Mar  2, 1999 14:01:35.011652000;;;;;;
;;;;54;Mar  2, 1999 14:01:36.011389000;;;;;;
;;;;54;Mar  2, 1999 14:01:37.011256000;;;;;;
;;;;54;Mar  2, 1999 14:01:38.010413000;;;;;;
;;;;54;Mar  2, 1999 14:01:39.010363000;;;;;;
;;;;54;Mar  2, 1999 14:01:40.011153000;;;;;;
;;;;54;Mar  2, 1999 14:01:41.011292000;;;;;;
;;;;54;Mar  2, 1999 14:01:42.011068000;;;;;;
;;;;54;Mar  2, 1999 14:01:43.011463000;;;;;;
;;;0x9000;60;Mar  2, 1999 14:01:43.709398000;;;;;;
;;;;54;Mar  2, 1999 14:01:44.511202000;;;;;;
;;;;54;Mar  2, 1999 14:01:45.510554000;;;;;;
;;;;54;Mar  2, 1999 14:01:46.511838000;;;;;;
;;;;54;Mar  2, 1999 14:01:47.511952000;;;;;;
192.168.1.90;192.168.1.10;17;0x0800;90;Mar  2, 1999 14:01:48.077881000;;;;123;123;
192.168.1.10;192.168.1.90;17;0x0800;90;Mar  2, 1999 14:01:48.079571000;;;;123;123;
;;;;54;Mar  2, 1999 14:01:49.011075000;;;;;;
;;;;54;Mar  2, 1999 14:01:50.010905000;;;;;;
;;;;324;Mar  2, 1999 14:01:50.263907000;;;;;;
;;;;54;Mar  2, 1999 14:01:51.510975000;;;;;;
;;;;54;Mar  2, 1999 14:01:52.511243000;;;;;;
;;;;54;Mar  2, 1999 14:01:53.512092000;;;;;;
;;;0x9000;60;Mar  2, 1999 14:01:53.709077000;;;;;;
172.16.112.20;192.168.1.20;17;0x0800;73;Mar  2, 1999 14:01:54.434286000;;;;53;53;
192.168.1.20;172.16.112.20;17;0x0800;133;Mar  2, 1999 14:01:54.438137000;;;;53;53;
172.16.117.132;207.46.150.213;6;0x0800;60;Mar  2, 1999 14:01:54.444063000;0x0002;80;1025;;;
207.46.150.213;172.16.117.132;6;0x0800;60;Mar  2, 1999 14:01:54.447113000;0x0012;1025;80;;;
172.16.117.132;207.46.150.213;6;0x0800;60;Mar  2, 1999 14:01:54.449629000;0x0010;80;1025;;;
172.16.117.132;207.46.150.213;6;0x0800;198;Mar  2, 1999 14:01:54.450423000;0x0018;80;1025;;;
207.46.150.213;172.16.117.132;6;0x0800;488;Mar  2, 1999 14:01:54.467605000;0x0018;1025;80;;;
207.46.150.213;172.16.117.132;6;0x0800;60;Mar  2, 1999 14:01:54.467689000;0x0011;1025;80;;;
172.16.117.132;207.46.150.213;6;0x0800;60;Mar  2, 1999 14:01:54.468695000;0x0010;80;1025;;;
172.16.117.132;207.46.150.213;6;0x0800;60;Mar  2, 1999 14:01:54.469206000;0x0011;80;1025;;;
207.46.150.213;172.16.117.132;6;0x0800;60;Mar  2, 1999 14:01:54.471820000;0x0010;1025;80;;;
;;;;54;Mar  2, 1999 14:01:55.511174000;;;;;;
;;;;54;Mar  2, 1999 14:01:56.511136000;;;;;;
192.168.1.1;224.0.0.9;17;0x0800;66;Mar  2, 1999 14:01:56.685754000;;;;520;520;
;;;;54;Mar  2, 1999 14:01:58.011647000;;;;;;
;;;;54;Mar  2, 1999 14:01:59.011150000;;;;;;
;;;;54;Mar  2, 1999 14:02:00.013396000;;;;;;
;;;;54;Mar  2, 1999 14:02:01.012265000;;;;;;
;;;;54;Mar  2, 1999 14:02:02.011876000;;;;;;
;;;;54;Mar  2, 1999 14:02:03.011551000;;;;;;
172.16.112.20;192.168.1.20;17;0x0800;69;Mar  2, 1999 14:02:03.502059000;;;;53;53;
192.168.1.20;172.16.112.20;17;0x0800;129;Mar  2, 1999 14:02:03.505883000;;;;53;53;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:03.511995000;0x0002;80;1081;;;
207.25.71.141;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:02:03.516517000;0x0012;1081;80;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:03.517149000;0x0010;80;1081;;;
172.16.112.100;207.25.71.141;6;0x0800;399;Mar  2, 1999 14:02:03.518298000;0x0018;80;1081;;;
207.25.71.141;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:02:03.541184000;0x0010;1081;80;;;
207.25.71.141;172.16.112.100;6;0x0800;1514;Mar  2, 1999 14:02:03.593884000;0x0010;1081;80;;;
207.25.71.141;172.16.112.100;6;0x0800;1514;Mar  2, 1999 14:02:03.595109000;0x0010;1081;80;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:03.596961000;0x0010;80;1081;;;
207.25.71.141;172.16.112.100;6;0x0800;1514;Mar  2, 1999 14:02:03.601736000;0x0010;1081;80;;;
207.25.71.141;172.16.112.100;6;0x0800;1514;Mar  2, 1999 14:02:03.602970000;0x0010;1081;80;;;
207.25.71.141;172.16.112.100;6;0x0800;1514;Mar  2, 1999 14:02:03.604199000;0x0010;1081;80;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:03.606091000;0x0010;80;1081;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:03.606247000;0x0010;80;1081;;;
207.25.71.141;172.16.112.100;6;0x0800;1514;Mar  2, 1999 14:02:03.610698000;0x0010;1081;80;;;
207.25.71.141;172.16.112.100;6;0x0800;1514;Mar  2, 1999 14:02:03.611878000;0x0010;1081;80;;;
207.25.71.141;172.16.112.100;6;0x0800;1514;Mar  2, 1999 14:02:03.613109000;0x0010;1081;80;;;
207.25.71.141;172.16.112.100;6;0x0800;1514;Mar  2, 1999 14:02:03.614340000;0x0010;1081;80;;;
207.25.71.141;172.16.112.100;6;0x0800;1514;Mar  2, 1999 14:02:03.615576000;0x0010;1081;80;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:03.615834000;0x0010;80;1081;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:03.615902000;0x0010;80;1081;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:03.617931000;0x0010;80;1081;;;
207.25.71.141;172.16.112.100;6;0x0800;1514;Mar  2, 1999 14:02:03.620324000;0x0010;1081;80;;;
207.25.71.141;172.16.112.100;6;0x0800;1514;Mar  2, 1999 14:02:03.621515000;0x0010;1081;80;;;
207.25.71.141;172.16.112.100;6;0x0800;1514;Mar  2, 1999 14:02:03.622732000;0x0010;1081;80;;;
207.25.71.141;172.16.112.100;6;0x0800;1514;Mar  2, 1999 14:02:03.623967000;0x0010;1081;80;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:03.624056000;0x0010;80;1081;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:03.625849000;0x0010;80;1081;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:03.639549000;0x0002;80;1082;;;
207.25.71.141;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:02:03.644159000;0x0012;1082;80;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:03.644730000;0x0010;80;1082;;;
172.16.112.100;207.25.71.141;6;0x0800;447;Mar  2, 1999 14:02:03.646107000;0x0018;80;1082;;;
207.25.71.141;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:02:03.661183000;0x0010;1082;80;;;
207.25.71.141;172.16.112.100;6;0x0800;451;Mar  2, 1999 14:02:03.698511000;0x0018;1082;80;;;
207.25.71.141;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:02:03.698597000;0x0011;1082;80;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:03.699519000;0x0010;80;1082;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:03.722074000;0x0011;80;1082;;;
207.25.71.141;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:02:03.725467000;0x0010;1082;80;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:03.758834000;0x0002;80;1083;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:03.759028000;0x0002;80;1084;;;
207.25.71.141;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:02:03.763366000;0x0012;1083;80;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:03.763998000;0x0010;80;1083;;;
172.16.112.100;207.25.71.141;6;0x0800;454;Mar  2, 1999 14:02:03.765254000;0x0018;80;1083;;;
207.25.71.141;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:02:03.765509000;0x0012;1084;80;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:03.766144000;0x0010;80;1084;;;
172.16.112.100;207.25.71.141;6;0x0800;451;Mar  2, 1999 14:02:03.768168000;0x0018;80;1084;;;
207.25.71.141;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:02:03.781182000;0x0010;1084;80;;;
207.25.71.141;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:02:03.781270000;0x0010;1083;80;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:03.787276000;0x0010;80;1081;;;
207.25.71.141;172.16.112.100;6;0x0800;766;Mar  2, 1999 14:02:03.807170000;0x0018;1083;80;;;
207.25.71.141;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:02:03.807268000;0x0011;1083;80;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:03.808464000;0x0010;80;1083;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:03.821214000;0x0011;80;1083;;;
207.25.71.141;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:02:03.825047000;0x0010;1083;80;;;
207.25.71.141;172.16.112.100;6;0x0800;1514;Mar  2, 1999 14:02:03.836467000;0x0010;1084;80;;;
207.25.71.141;172.16.112.100;6;0x0800;1514;Mar  2, 1999 14:02:03.837694000;0x0010;1084;80;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:03.839546000;0x0010;80;1084;;;
;;;0x9000;60;Mar  2, 1999 14:02:03.840878000;;;;;;
207.25.71.141;172.16.112.100;6;0x0800;1514;Mar  2, 1999 14:02:03.844777000;0x0010;1084;80;;;
207.25.71.141;172.16.112.100;6;0x0800;1514;Mar  2, 1999 14:02:03.845598000;0x0010;1084;80;;;
207.25.71.141;172.16.112.100;6;0x0800;570;Mar  2, 1999 14:02:03.846038000;0x0018;1084;80;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:03.847448000;0x0010;80;1084;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:03.848406000;0x0010;80;1084;;;
207.25.71.141;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:02:03.850877000;0x0011;1084;80;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:03.851479000;0x0010;80;1084;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:03.870015000;0x0011;80;1084;;;
207.25.71.141;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:02:03.873368000;0x0010;1084;80;;;
207.25.71.141;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:02:04.051179000;0x0010;1081;80;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:04.051791000;0x0010;80;1081;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:04.193776000;0x0010;80;1081;;;
207.25.71.141;172.16.112.100;6;0x0800;1514;Mar  2, 1999 14:02:04.198326000;0x0010;1081;80;;;
207.25.71.141;172.16.112.100;6;0x0800;1514;Mar  2, 1999 14:02:04.199553000;0x0010;1081;80;;;
207.25.71.141;172.16.112.100;6;0x0800;979;Mar  2, 1999 14:02:04.200358000;0x0018;1081;80;;;
207.25.71.141;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:02:04.200630000;0x0011;1081;80;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:04.202351000;0x0010;80;1081;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:04.202531000;0x0010;80;1081;;;
172.16.112.20;192.168.1.20;17;0x0800;76;Mar  2, 1999 14:02:04.203217000;;;;53;53;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:04.206497000;0x0002;80;1086;;;
207.25.71.141;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:02:04.208978000;0x0012;1086;80;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:04.209606000;0x0010;80;1086;;;
192.168.1.20;172.16.112.20;17;0x0800;136;Mar  2, 1999 14:02:04.216051000;;;;53;53;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:04.217290000;0x0010;80;1081;;;
172.16.112.100;207.25.71.141;6;0x0800;444;Mar  2, 1999 14:02:04.220450000;0x0018;80;1086;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:04.220531000;0x0002;80;1087;;;
207.25.71.141;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:02:04.223842000;0x0012;1087;80;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:04.224532000;0x0010;80;1087;;;
172.16.112.100;207.25.71.142;6;0x0800;60;Mar  2, 1999 14:02:04.231433000;0x0002;80;1088;;;
207.25.71.142;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:02:04.235868000;0x0012;1088;80;;;
172.16.112.100;207.25.71.141;6;0x0800;452;Mar  2, 1999 14:02:04.237128000;0x0018;80;1087;;;
172.16.112.100;207.25.71.142;6;0x0800;60;Mar  2, 1999 14:02:04.237211000;0x0010;80;1088;;;
207.25.71.141;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:02:04.241599000;0x0010;1086;80;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:04.246183000;0x0010;80;1081;;;
172.16.112.100;207.25.71.142;6;0x0800;433;Mar  2, 1999 14:02:04.248995000;0x0018;80;1088;;;
207.25.71.141;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:02:04.252930000;0x0010;1087;80;;;
207.25.71.141;172.16.112.100;6;0x0800;676;Mar  2, 1999 14:02:04.260995000;0x0018;1086;80;;;
207.25.71.141;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:02:04.261085000;0x0011;1086;80;;;
207.25.71.142;172.16.112.100;6;0x0800;60;Mar  2, 1999 14:02:04.261167000;0x0010;1088;80;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:04.262262000;0x0010;80;1086;;;
207.25.71.141;172.16.112.100;6;0x0800;1514;Mar  2, 1999 14:02:04.279722000;0x0010;1087;80;;;
207.25.71.141;172.16.112.100;6;0x0800;1514;Mar  2, 1999 14:02:04.280945000;0x0010;1087;80;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:04.282811000;0x0010;80;1087;;;
207.25.71.141;172.16.112.100;6;0x0800;1514;Mar  2, 1999 14:02:04.288033000;0x0010;1087;80;;;
207.25.71.141;172.16.112.100;6;0x0800;1514;Mar  2, 1999 14:02:04.288853000;0x0018;1087;80;;;
207.25.71.141;172.16.112.100;6;0x0800;203;Mar  2, 1999 14:02:04.289046000;0x0018;1087;80;;;
172.16.112.100;207.25.71.141;6;0x0800;60;Mar  2, 1999 14:02:04.289128000;0x0011;80;1081;;;
