ip.src;ip.dst;ip.proto;eth.type;frame.len;frame.time;tcp.flags;tcp.dstport;tcp.srcport;udp.dstport;udp.srcport;tcp.analysis.lost_segment
192.168.0.195;192.168.0.1;17;0x0800;89;Jul 21, 2013 16:42:02.858685000;;;;53;64168;
66.151.190.6;192.168.0.195;6;0x0800;1442;Jul 21, 2013 16:42:02.883725000;0x0018;51077;80;;;
192.168.0.1;192.168.0.195;17;0x0800;193;Jul 21, 2013 16:42:02.904913000;;;;64168;53;
192.168.0.195;173.194.70.157;6;0x0800;66;Jul 21, 2013 16:42:02.905528000;0x0002;80;51105;;;
192.168.0.195;66.151.190.6;6;0x0800;54;Jul 21, 2013 16:42:02.933914000;0x0010;80;51077;;;
173.194.70.157;192.168.0.195;6;0x0800;66;Jul 21, 2013 16:42:02.961964000;0x0012;51105;80;;;
192.168.0.195;173.194.70.157;6;0x0800;54;Jul 21, 2013 16:42:02.962035000;0x0010;80;51105;;;
192.168.0.195;173.194.70.157;6;0x0800;450;Jul 21, 2013 16:42:02.962280000;0x0018;80;51105;;;
173.194.70.157;192.168.0.195;6;0x0800;54;Jul 21, 2013 16:42:03.026363000;0x0010;51105;80;;;
173.194.70.157;192.168.0.195;6;0x0800;215;Jul 21, 2013 16:42:03.026710000;0x0018;51105;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.036967000;0x0010;51099;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.039114000;0x0010;51099;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.039137000;0x0010;80;51099;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.041133000;0x0010;51099;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.042746000;0x0010;51099;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.042760000;0x0010;80;51099;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.044505000;0x0010;51099;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.046463000;0x0010;51099;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.046481000;0x0010;80;51099;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.048743000;0x0010;51099;80;;;
192.168.0.195;173.194.70.157;6;0x0800;54;Jul 21, 2013 16:42:03.048960000;0x0010;80;51105;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.051240000;0x0010;51099;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.051254000;0x0010;80;51099;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.052756000;0x0010;51099;80;;;
173.230.153.28;192.168.0.195;6;0x0800;574;Jul 21, 2013 16:42:03.053313000;0x0018;51099;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.053327000;0x0010;80;51099;;;
192.168.0.195;173.230.153.28;6;0x0800;476;Jul 21, 2013 16:42:03.053912000;0x0018;80;51099;;;
173.230.153.28;192.168.0.195;6;0x0800;54;Jul 21, 2013 16:42:03.058813000;0x0010;51100;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1081;Jul 21, 2013 16:42:03.060991000;0x0018;51100;80;;;
173.230.153.28;192.168.0.195;6;0x0800;54;Jul 21, 2013 16:42:03.061208000;0x0010;51101;80;;;
192.168.0.195;173.230.153.28;6;0x0800;460;Jul 21, 2013 16:42:03.061989000;0x0018;80;51100;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.063450000;0x0010;51101;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.065446000;0x0010;51101;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.065465000;0x0010;80;51101;;;
173.230.153.28;192.168.0.195;6;0x0800;592;Jul 21, 2013 16:42:03.065879000;0x0018;51101;80;;;
192.168.0.195;173.230.153.28;6;0x0800;446;Jul 21, 2013 16:42:03.066310000;0x0018;80;51101;;;
173.230.153.28;192.168.0.195;6;0x0800;66;Jul 21, 2013 16:42:03.066348000;0x0012;51104;80;;;
173.230.153.28;192.168.0.195;6;0x0800;66;Jul 21, 2013 16:42:03.066349000;0x0012;51102;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.066468000;0x0010;80;51104;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.066492000;0x0010;80;51102;;;
192.168.0.195;173.230.153.28;6;0x0800;438;Jul 21, 2013 16:42:03.066623000;0x0018;80;51102;;;
192.168.0.195;173.230.153.28;6;0x0800;425;Jul 21, 2013 16:42:03.066705000;0x0018;80;51104;;;
173.230.153.28;192.168.0.195;6;0x0800;66;Jul 21, 2013 16:42:03.070218000;0x0012;51103;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.070248000;0x0010;80;51103;;;
192.168.0.195;173.230.153.28;6;0x0800;425;Jul 21, 2013 16:42:03.070386000;0x0018;80;51103;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.283199000;0x0010;51099;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.284843000;0x0010;51099;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.284875000;0x0010;80;51099;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.287488000;0x0010;51099;80;;;
173.230.153.28;192.168.0.195;6;0x0800;953;Jul 21, 2013 16:42:03.288284000;0x0018;51099;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.288316000;0x0010;80;51099;;;
192.168.0.195;173.230.153.28;6;0x0800;462;Jul 21, 2013 16:42:03.288999000;0x0018;80;51099;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.294111000;0x0010;51100;80;;;
173.230.153.28;192.168.0.195;6;0x0800;436;Jul 21, 2013 16:42:03.294352000;0x0018;51100;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.294393000;0x0010;80;51100;;;
173.230.153.28;192.168.0.195;6;0x0800;54;Jul 21, 2013 16:42:03.298104000;0x0010;51102;80;;;
173.230.153.28;192.168.0.195;6;0x0800;583;Jul 21, 2013 16:42:03.299226000;0x0018;51102;80;;;
173.230.153.28;192.168.0.195;6;0x0800;54;Jul 21, 2013 16:42:03.301775000;0x0010;51104;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.307255000;0x0010;51104;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.309578000;0x0010;51104;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.309620000;0x0010;80;51104;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.311671000;0x0010;51104;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.313494000;0x0010;51104;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.313578000;0x0010;80;51104;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.315676000;0x0010;51104;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.317636000;0x0010;51104;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.317664000;0x0010;80;51104;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.319776000;0x0010;51104;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.322036000;0x0010;51104;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.322055000;0x0010;80;51104;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.324104000;0x0010;51104;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.326405000;0x0010;51104;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.326428000;0x0010;80;51104;;;
173.230.153.28;192.168.0.195;6;0x0800;54;Jul 21, 2013 16:42:03.326953000;0x0010;51103;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.328605000;0x0010;51103;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.330724000;0x0010;51103;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.330758000;0x0010;80;51103;;;
173.230.153.28;192.168.0.195;6;0x0800;1135;Jul 21, 2013 16:42:03.331936000;0x0018;51103;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.333965000;0x0010;51101;80;;;
173.230.153.28;192.168.0.195;6;0x0800;870;Jul 21, 2013 16:42:03.334909000;0x0018;51101;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.334943000;0x0010;80;51101;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.343199000;0x0010;80;51102;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.443294000;0x0010;80;51103;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.518103000;0x0010;51099;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.520700000;0x0010;51099;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.520737000;0x0010;80;51099;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.522433000;0x0010;51099;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.525124000;0x0010;51099;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.525150000;0x0010;80;51099;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.526680000;0x0010;51099;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.529570000;0x0010;51099;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.529597000;0x0010;80;51099;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.530924000;0x0010;51099;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.532889000;0x0010;51099;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.532919000;0x0010;80;51099;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.534892000;0x0010;51099;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.536701000;0x0010;51099;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.536732000;0x0010;80;51099;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.538727000;0x0010;51099;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.540722000;0x0010;51099;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.540746000;0x0010;80;51099;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.543647000;0x0010;51099;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.544983000;0x0010;51099;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.545013000;0x0010;80;51099;;;
173.230.153.28;192.168.0.195;6;0x0800;784;Jul 21, 2013 16:42:03.545887000;0x0018;51099;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.548076000;0x0010;51104;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.550080000;0x0010;51104;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.550107000;0x0010;80;51104;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.552227000;0x0010;51104;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.554064000;0x0010;51104;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.554079000;0x0010;80;51104;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.556101000;0x0010;51104;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.558227000;0x0010;51104;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.558259000;0x0010;80;51104;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.560785000;0x0010;51104;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.562533000;0x0010;51104;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.562552000;0x0010;80;51104;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.564757000;0x0010;51104;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.566544000;0x0010;51104;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.566558000;0x0010;80;51104;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.568768000;0x0010;51104;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.570881000;0x0010;51104;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.570900000;0x0010;80;51104;;;
66.151.190.6;192.168.0.195;6;0x0800;66;Jul 21, 2013 16:42:03.571608000;0x0012;51078;80;;;
192.168.0.195;66.151.190.6;6;0x0800;66;Jul 21, 2013 16:42:03.571639000;0x0010;80;51078;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.597334000;0x0010;80;51099;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.766995000;0x0010;51104;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.768250000;0x0010;51104;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.768277000;0x0010;80;51104;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:03.770480000;0x0010;51104;80;;;
173.230.153.28;192.168.0.195;6;0x0800;840;Jul 21, 2013 16:42:03.771266000;0x0018;51104;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:03.771299000;0x0010;80;51104;;;
192.168.0.195;173.230.153.28;6;0x0800;421;Jul 21, 2013 16:42:03.779794000;0x0018;80;51104;;;
192.168.0.195;173.230.153.28;6;0x0800;439;Jul 21, 2013 16:42:03.779955000;0x0018;80;51099;;;
192.168.0.195;173.230.153.28;6;0x0800;448;Jul 21, 2013 16:42:03.780040000;0x0018;80;51101;;;
192.168.0.195;173.230.153.28;6;0x0800;452;Jul 21, 2013 16:42:03.780118000;0x0018;80;51103;;;
192.168.0.195;192.168.0.1;17;0x0800;80;Jul 21, 2013 16:42:03.823610000;;;;53;63468;
192.168.0.195;192.168.0.1;17;0x0800;88;Jul 21, 2013 16:42:03.823759000;;;;53;49437;
192.168.0.195;192.168.0.1;17;0x0800;82;Jul 21, 2013 16:42:03.825858000;;;;53;62398;
192.168.0.195;173.230.153.28;6;0x0800;422;Jul 21, 2013 16:42:03.850525000;0x0018;80;51102;;;
192.168.0.195;173.230.153.28;6;0x0800;452;Jul 21, 2013 16:42:03.850699000;0x0018;80;51100;;;
192.168.0.195;192.168.0.1;17;0x0800;80;Jul 21, 2013 16:42:03.869176000;;;;53;55214;
192.168.0.195;192.168.0.1;17;0x0800;79;Jul 21, 2013 16:42:03.869465000;;;;53;52234;
192.168.0.1;192.168.0.195;17;0x0800;130;Jul 21, 2013 16:42:03.870633000;;;;63468;53;
192.168.0.1;192.168.0.195;17;0x0800;133;Jul 21, 2013 16:42:03.872307000;;;;49437;53;
192.168.0.1;192.168.0.195;17;0x0800;170;Jul 21, 2013 16:42:03.916135000;;;;55214;53;
192.168.0.195;192.168.0.1;17;0x0800;75;Jul 21, 2013 16:42:03.916620000;;;;53;53988;
192.168.0.195;192.168.0.1;17;0x0800;79;Jul 21, 2013 16:42:03.916620000;;;;53;52019;
192.168.0.195;23.53.209.224;6;0x0800;66;Jul 21, 2013 16:42:03.916726000;0x0002;80;51106;;;
192.168.0.195;192.168.0.1;17;0x0800;75;Jul 21, 2013 16:42:03.916734000;;;;53;61123;
192.168.0.195;192.168.0.1;17;0x0800;77;Jul 21, 2013 16:42:03.918952000;;;;53;64861;
192.168.0.195;173.194.70.157;6;0x0800;419;Jul 21, 2013 16:42:03.950900000;0x0018;80;51105;;;
66.151.190.6;192.168.0.195;6;0x0800;66;Jul 21, 2013 16:42:03.958764000;0x0012;51079;80;;;
192.168.0.195;66.151.190.6;6;0x0800;66;Jul 21, 2013 16:42:03.958804000;0x0010;80;51079;;;
192.168.0.1;192.168.0.195;17;0x0800;91;Jul 21, 2013 16:42:03.965825000;;;;53988;53;
192.168.0.195;192.168.0.1;17;0x0800;76;Jul 21, 2013 16:42:03.966624000;;;;53;51011;
192.168.0.1;192.168.0.195;17;0x0800;107;Jul 21, 2013 16:42:03.970266000;;;;61123;53;
192.168.0.195;192.168.0.1;17;0x0800;73;Jul 21, 2013 16:42:03.970937000;;;;53;54301;
23.53.209.224;192.168.0.195;6;0x0800;66;Jul 21, 2013 16:42:03.971700000;0x0012;51106;80;;;
192.168.0.195;23.53.209.224;6;0x0800;54;Jul 21, 2013 16:42:03.971751000;0x0010;80;51106;;;
192.168.0.195;23.53.209.224;6;0x0800;1423;Jul 21, 2013 16:42:03.971913000;0x0018;80;51106;;;
192.168.0.1;192.168.0.195;17;0x0800;93;Jul 21, 2013 16:42:03.972821000;;;;64861;53;
192.168.0.195;216.178.47.30;6;0x0800;66;Jul 21, 2013 16:42:03.973257000;0x0002;80;51107;;;
192.168.0.195;192.168.0.1;17;0x0800;74;Jul 21, 2013 16:42:03.973356000;;;;53;59535;
192.168.0.1;192.168.0.195;17;0x0800;251;Jul 21, 2013 16:42:03.977128000;;;;52019;53;
192.168.0.195;192.168.0.1;17;0x0800;75;Jul 21, 2013 16:42:03.977707000;;;;53;64463;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:04.002725000;0x0010;51104;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:04.004553000;0x0010;51104;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:04.004585000;0x0010;80;51104;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:04.006681000;0x0010;51104;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:04.009806000;0x0010;51104;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:04.009847000;0x0010;80;51104;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:04.010745000;0x0010;51104;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:04.013257000;0x0010;51104;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:04.013306000;0x0010;80;51104;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:04.014623000;0x0010;51104;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:04.017621000;0x0010;51104;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:04.017672000;0x0010;80;51104;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:04.019059000;0x0010;51104;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1399;Jul 21, 2013 16:42:04.020897000;0x0018;51104;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:04.020919000;0x0010;80;51104;;;
173.194.70.157;192.168.0.195;6;0x0800;216;Jul 21, 2013 16:42:04.021063000;0x0018;51105;80;;;
192.168.0.195;173.230.153.28;6;0x0800;453;Jul 21, 2013 16:42:04.021845000;0x0018;80;51104;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:04.023905000;0x0010;51103;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:04.025427000;0x0010;51103;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:04.025471000;0x0010;80;51103;;;
173.230.153.28;192.168.0.195;6;0x0800;366;Jul 21, 2013 16:42:04.026224000;0x0018;51103;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:04.028276000;0x0010;51101;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1122;Jul 21, 2013 16:42:04.029378000;0x0018;51101;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:04.029445000;0x0010;80;51101;;;
192.168.0.1;192.168.0.195;17;0x0800;118;Jul 21, 2013 16:42:04.029776000;;;;59535;53;
192.168.0.195;192.168.0.1;17;0x0800;85;Jul 21, 2013 16:42:04.030679000;;;;53;60409;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:04.031717000;0x0010;51099;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:04.033696000;0x0010;51099;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:04.033719000;0x0010;80;51099;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:04.035940000;0x0010;51099;80;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:04.037937000;0x0010;51099;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:04.037956000;0x0010;80;51099;;;
173.230.153.28;192.168.0.195;6;0x0800;1506;Jul 21, 2013 16:42:04.040173000;0x0010;51099;80;;;
173.230.153.28;192.168.0.195;6;0x0800;273;Jul 21, 2013 16:42:04.040306000;0x0018;51099;80;;;
192.168.0.195;173.230.153.28;6;0x0800;54;Jul 21, 2013 16:42:04.040328000;0x0010;80;51099;;;
192.168.0.195;173.194.70.157;6;0x0800;54;Jul 21, 2013 16:42:04.040670000;0x0010;80;51105;;;
192.168.0.1;192.168.0.195;17;0x0800;180;Jul 21, 2013 16:42:04.041523000;;;;51011;53;
8.8.178.110;192.168.0.195;6;0x0800;54;Jul 21, 2013 16:42:04.041524000;0x0011;51071;80;;;
192.168.0.195;8.8.178.110;6;0x0800;54;Jul 21, 2013 16:42:04.041587000;0x0010;80;51071;;;
192.168.0.195;62.159.74.8;6;0x0800;66;Jul 21, 2013 16:42:04.042031000;0x0002;80;51108;;;
192.168.0.195;192.168.0.1;17;0x0800;76;Jul 21, 2013 16:42:04.042185000;;;;53;61852;
192.168.0.195;173.230.153.28;6;0x0800;454;Jul 21, 2013 16:42:04.045336000;0x0018;80;51103;;;
192.168.0.195;173.230.153.28;6;0x0800;459;Jul 21, 2013 16:42:04.045893000;0x0018;80;51101;;;
192.168.0.195;173.230.153.28;6;0x0800;461;Jul 21, 2013 16:42:04.046444000;0x0018;80;51099;;;
192.168.0.1;192.168.0.195;17;0x0800;272;Jul 21, 2013 16:42:04.048255000;;;;64463;53;
23.53.209.224;192.168.0.195;6;0x0800;54;Jul 21, 2013 16:42:04.049004000;0x0010;51106;80;;;
192.168.0.195;173.194.112.229;6;0x0800;66;Jul 21, 2013 16:42:04.049575000;0x0002;443;51109;;;
192.168.0.195;192.168.0.1;17;0x0800;82;Jul 21, 2013 16:42:04.049591000;;;;53;59214;
23.53.209.224;192.168.0.195;6;0x0800;436;Jul 21, 2013 16:42:04.050268000;0x0018;51106;80;;;
192.168.0.195;173.194.112.57;6;0x0800;1081;Jul 21, 2013 16:42:04.067578000;0x0018;80;51083;;;
192.168.0.195;23.53.209.224;6;0x0800;54;Jul 21, 2013 16:42:04.071648000;0x0010;80;51106;;;
192.168.0.1;192.168.0.195;17;0x0800;109;Jul 21, 2013 16:42:04.074756000;;;;52234;53;
192.168.0.195;216.155.141.165;6;0x0800;66;Jul 21, 2013 16:42:04.075250000;0x0002;80;51110;;;
192.168.0.195;192.168.0.1;17;0x0800;83;Jul 21, 2013 16:42:04.075367000;;;;53;57846;
173.230.153.28;192.168.0.195;6;0x0800;821;Jul 21, 2013 16:42:04.076030000;0x0018;51102;80;;;
192.168.0.195;173.230.153.28;6;0x0800;445;Jul 21, 2013 16:42:04.077031000;0x0018;80;51102;;;
192.168.0.1;192.168.0.195;17;0x0800;101;Jul 21, 2013 16:42:04.078864000;;;;60409;53;
192.168.0.195;192.168.0.1;17;0x0800;82;Jul 21, 2013 16:42:04.079516000;;;;53;58241;
173.230.153.28;192.168.0.195;6;0x0800;690;Jul 21, 2013 16:42:04.086672000;0x0018;51100;80;;;
192.168.0.195;173.230.153.28;6;0x0800;453;Jul 21, 2013 16:42:04.087749000;0x0018;80;51100;;;
62.159.74.8;192.168.0.195;6;0x0800;66;Jul 21, 2013 16:42:04.092603000;0x0012;51108;80;;;
192.168.0.195;62.159.74.8;6;0x0800;54;Jul 21, 2013 16:42:04.092681000;0x0010;80;51108;;;
192.168.0.195;62.159.74.8;6;0x0800;575;Jul 21, 2013 16:42:04.092853000;0x0018;80;51108;;;
192.168.0.1;192.168.0.195;17;0x0800;162;Jul 21, 2013 16:42:04.093344000;;;;61852;53;
192.168.0.195;192.168.0.1;17;0x0800;80;Jul 21, 2013 16:42:04.093918000;;;;53;63478;
173.194.112.229;192.168.0.195;6;0x0800;66;Jul 21, 2013 16:42:04.115342000;0x0012;51109;443;;;
192.168.0.195;173.194.112.229;6;0x0800;54;Jul 21, 2013 16:42:04.115429000;0x0010;443;51109;;;
192.168.0.195;173.194.112.229;6;0x0800;244;Jul 21, 2013 16:42:04.115647000;0x0018;443;51109;;;
192.168.0.195;216.155.141.165;6;0x0800;66;Jul 21, 2013 16:42:04.118924000;0x0002;80;51111;;;
192.168.0.1;192.168.0.195;17;0x0800;190;Jul 21, 2013 16:42:04.134641000;;;;59214;53;
192.168.0.195;77.238.160.184;6;0x0800;66;Jul 21, 2013 16:42:04.135211000;0x0002;80;51112;;;
192.168.0.195;192.168.0.1;17;0x0800;70;Jul 21, 2013 16:42:04.135350000;;;;53;53315;
192.168.0.195;173.194.112.57;6;0x0800;66;Jul 21, 2013 16:42:04.141497000;0x0002;80;51113;;;
192.168.0.195;173.194.70.157;6;0x0800;408;Jul 21, 2013 16:42:04.141763000;0x0018;80;51105;;;
192.168.0.195;173.194.112.57;6;0x0800;1101;Jul 21, 2013 16:42:04.141909000;0x0018;80;51084;;;
