ip.src;ip.dst;ip.proto;eth.type;frame.len;frame.time;tcp.flags;tcp.dstport;tcp.srcport;udp.dstport;udp.srcport;tcp.analysis.lost_segment
135.8.60.182;172.16.114.207;6;0x0800;1514;Mar  1, 1999 14:00:46.304758000;0x0010;25;1027;;;
135.8.60.182;172.16.114.207;6;0x0800;1514;Mar  1, 1999 14:00:46.305992000;0x0010;25;1027;;;
135.8.60.182;172.16.114.207;6;0x0800;1514;Mar  1, 1999 14:00:46.307235000;0x0010;25;1027;;;
135.8.60.182;172.16.114.207;6;0x0800;1514;Mar  1, 1999 14:00:46.308473000;0x0010;25;1027;;;
135.8.60.182;172.16.114.207;6;0x0800;1514;Mar  1, 1999 14:00:46.310116000;0x0010;25;1027;;;
135.8.60.182;172.16.114.207;6;0x0800;1514;Mar  1, 1999 14:00:46.310931000;0x0010;25;1027;;;
172.16.114.207;135.8.60.182;6;0x0800;60;Mar  1, 1999 14:00:46.311030000;0x0010;1027;25;;;
135.8.60.182;172.16.114.207;6;0x0800;1514;Mar  1, 1999 14:00:46.312285000;0x0010;25;1027;;;
135.8.60.182;172.16.114.207;6;0x0800;1514;Mar  1, 1999 14:00:46.313515000;0x0010;25;1027;;;
135.8.60.182;172.16.114.207;6;0x0800;1514;Mar  1, 1999 14:00:46.314737000;0x0010;25;1027;;;
135.8.60.182;172.16.114.207;6;0x0800;1514;Mar  1, 1999 14:00:46.315959000;0x0010;25;1027;;;
135.8.60.182;172.16.114.207;6;0x0800;1514;Mar  1, 1999 14:00:46.317194000;0x0010;25;1027;;;
135.8.60.182;172.16.114.207;6;0x0800;1514;Mar  1, 1999 14:00:46.318431000;0x0010;25;1027;;;
135.8.60.182;172.16.114.207;6;0x0800;1514;Mar  1, 1999 14:00:46.319829000;0x0010;25;1027;;;
135.8.60.182;172.16.114.207;6;0x0800;1514;Mar  1, 1999 14:00:46.320884000;0x0010;25;1027;;;
135.8.60.182;172.16.114.207;6;0x0800;1514;Mar  1, 1999 14:00:46.322154000;0x0010;25;1027;;;
172.16.114.207;135.8.60.182;6;0x0800;60;Mar  1, 1999 14:00:46.322442000;0x0010;1027;25;;;
135.8.60.182;172.16.114.207;6;0x0800;1514;Mar  1, 1999 14:00:46.323491000;0x0010;25;1027;;;
135.8.60.182;172.16.114.207;6;0x0800;1514;Mar  1, 1999 14:00:46.324756000;0x0010;25;1027;;;
135.8.60.182;172.16.114.207;6;0x0800;1514;Mar  1, 1999 14:00:46.325998000;0x0010;25;1027;;;
135.8.60.182;172.16.114.207;6;0x0800;1514;Mar  1, 1999 14:00:46.327213000;0x0010;25;1027;;;
135.8.60.182;172.16.114.207;6;0x0800;1514;Mar  1, 1999 14:00:46.328401000;0x0010;25;1027;;;
135.8.60.182;172.16.114.207;6;0x0800;1514;Mar  1, 1999 14:00:46.329835000;0x0010;25;1027;;;
135.8.60.182;172.16.114.207;6;0x0800;1514;Mar  1, 1999 14:00:46.330895000;0x0010;25;1027;;;
172.16.114.207;135.8.60.182;6;0x0800;60;Mar  1, 1999 14:00:46.330994000;0x0010;1027;25;;;
135.8.60.182;172.16.114.207;6;0x0800;1514;Mar  1, 1999 14:00:46.332227000;0x0010;25;1027;;;
135.8.60.182;172.16.114.207;6;0x0800;1514;Mar  1, 1999 14:00:46.333461000;0x0010;25;1027;;;
135.8.60.182;172.16.114.207;6;0x0800;1514;Mar  1, 1999 14:00:46.334687000;0x0010;25;1027;;;
135.8.60.182;172.16.114.207;6;0x0800;1514;Mar  1, 1999 14:00:46.335908000;0x0010;25;1027;;;
135.8.60.182;172.16.114.207;6;0x0800;1514;Mar  1, 1999 14:00:46.337146000;0x0010;25;1027;;;
135.8.60.182;172.16.114.207;6;0x0800;1514;Mar  1, 1999 14:00:46.338391000;0x0010;25;1027;;;
135.8.60.182;172.16.114.207;6;0x0800;1514;Mar  1, 1999 14:00:46.339725000;0x0010;25;1027;;;
135.8.60.182;172.16.114.207;6;0x0800;1514;Mar  1, 1999 14:00:46.340827000;0x0010;25;1027;;;
135.8.60.182;172.16.114.207;6;0x0800;1514;Mar  1, 1999 14:00:46.342072000;0x0018;25;1027;;;
172.16.114.207;135.8.60.182;6;0x0800;60;Mar  1, 1999 14:00:46.344631000;0x0010;1027;25;;;
172.16.114.207;135.8.60.182;6;0x0800;60;Mar  1, 1999 14:00:46.344775000;0x0010;1027;25;;;
172.16.114.207;135.8.60.182;6;0x0800;60;Mar  1, 1999 14:00:46.348329000;0x0010;1027;25;;;
135.8.60.182;172.16.114.207;6;0x0800;401;Mar  1, 1999 14:00:46.348743000;0x0018;25;1027;;;
172.16.114.207;135.8.60.182;6;0x0800;73;Mar  1, 1999 14:00:46.362591000;0x0018;1027;25;;;
135.8.60.182;172.16.114.207;6;0x0800;60;Mar  1, 1999 14:00:46.362841000;0x0018;25;1027;;;
172.16.114.207;135.8.60.182;6;0x0800;78;Mar  1, 1999 14:00:46.363594000;0x0018;1027;25;;;
172.16.114.207;135.8.60.182;6;0x0800;60;Mar  1, 1999 14:00:46.364381000;0x0011;1027;25;;;
135.8.60.182;172.16.114.207;6;0x0800;60;Mar  1, 1999 14:00:46.364550000;0x0010;25;1027;;;
192.168.1.10;172.16.112.20;17;0x0800;79;Mar  1, 1999 14:00:46.481802000;;;;53;53;
172.16.112.20;192.168.1.10;17;0x0800;144;Mar  1, 1999 14:00:46.482772000;;;;53;53;
135.8.60.182;172.16.114.207;6;0x0800;60;Mar  1, 1999 14:00:46.487811000;0x0011;25;1027;;;
135.8.60.182;172.16.112.194;6;0x0800;60;Mar  1, 1999 14:00:46.488160000;0x0002;25;1028;;;
172.16.114.207;135.8.60.182;6;0x0800;60;Mar  1, 1999 14:00:46.488885000;0x0010;1027;25;;;
172.16.112.194;135.8.60.182;6;0x0800;60;Mar  1, 1999 14:00:46.491332000;0x0012;1028;25;;;
135.8.60.182;172.16.112.194;6;0x0800;60;Mar  1, 1999 14:00:46.491517000;0x0010;25;1028;;;
;;;0x0806;60;Mar  1, 1999 14:00:47.016249000;;;;;;
;;;0x0806;60;Mar  1, 1999 14:00:47.018443000;;;;;;
192.168.1.10;192.168.1.20;17;0x0800;84;Mar  1, 1999 14:00:47.018639000;;;;53;53;
192.168.1.20;192.168.1.10;17;0x0800;150;Mar  1, 1999 14:00:47.022468000;;;;53;53;
