ip.src;ip.dst;ip.proto;eth.type;frame.len;frame.time;tcp.flags;tcp.dstport;tcp.srcport;udp.dstport;udp.srcport;tcp.analysis.lost_segment
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:00.988948000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:00.990162000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:00.991411000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:00.992679000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:00.993873000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:00.995109000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:00.996309000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:00.997570000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:00.998841000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.000030000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.001333000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.002472000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.003738000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.004994000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.006185000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.007431000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.008636000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.009897000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.011179000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.012363000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.013617000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.014851000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.016062000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.017307000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.018532000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.019811000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.021163000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.022202000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.023477000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.024697000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.025930000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.027116000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.028401000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.029615000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.030844000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.032059000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.033705000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.034548000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.035806000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.037022000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.038239000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.039503000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.040736000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.041944000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.043167000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.044409000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.045641000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.046835000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.048066000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.049339000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.050566000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.051791000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.053024000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.054283000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.055507000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.056707000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.057946000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.059207000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.060445000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.061661000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.062882000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.064128000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.065373000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.066592000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.067805000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.069042000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.070252000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.071506000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.072771000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.073960000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.075212000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.076413000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.077674000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.078909000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.080133000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.081361000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.082569000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.083832000;;;;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:41:01.083940000;0x0018;6256;23;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.085164000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.086544000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.087799000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.089006000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.090307000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.091545000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.092753000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.094043000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.095288000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.096545000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.097849000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.099074000;;;;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:01.099194000;0x0018;23;6256;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.100395000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.101570000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.102836000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.104092000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.105298000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.106511000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.107741000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.108995000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.110265000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.111452000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.112689000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.113915000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.115133000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.116389000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.117674000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.118910000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.120148000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.121381000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.122587000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.123793000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.125073000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.126308000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.127530000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.128740000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.129977000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.131198000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.132470000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.133705000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.134918000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.136140000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.137355000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.139029000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.139839000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.141207000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.142299000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.143554000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.144775000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.146025000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.147225000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.148455000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.149691000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.151041000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.152133000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.153343000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.154644000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.155882000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.157091000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.158296000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.159539000;;;;;;
207.103.80.104;172.16.112.50;1;0x0800;1514;Jul  2, 1998 15:41:01.160810000;;;;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:41:01.211086000;0x0018;6256;23;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:41:01.211207000;0x0010;6256;23;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:41:01.211280000;0x0018;6256;23;;;
172.16.112.20;192.168.1.20;17;0x0800;81;Jul  2, 1998 15:41:01.211356000;;;;53;53;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:01.211436000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:01.211515000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:41:01.211832000;0x0018;6256;23;;;
192.168.1.20;172.16.112.20;17;0x0800;141;Jul  2, 1998 15:41:01.212784000;;;;53;53;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:01.226937000;0x0010;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:41:01.227389000;0x0018;6256;23;;;
;;;0x0806;60;Jul  2, 1998 15:41:01.231898000;;;;;;
;;;0x0806;60;Jul  2, 1998 15:41:01.232802000;;;;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:01.246935000;0x0010;23;6256;;;
;;;;54;Jul  2, 1998 15:41:01.775224000;;;;;;
172.16.116.201;199.95.74.90;6;0x0800;60;Jul  2, 1998 15:41:02.222637000;0x0002;80;14959;;;
199.95.74.90;172.16.116.201;6;0x0800;60;Jul  2, 1998 15:41:02.223816000;0x0014;14959;80;;;
195.115.218.108;172.16.112.194;6;0x0800;60;Jul  2, 1998 15:41:02.248564000;0x0002;79;10299;;;
172.16.112.194;195.115.218.108;6;0x0800;60;Jul  2, 1998 15:41:02.249089000;0x0012;10299;79;;;
195.115.218.108;172.16.112.194;6;0x0800;60;Jul  2, 1998 15:41:02.249289000;0x0010;79;10299;;;
195.115.218.108;172.16.112.194;6;0x0800;64;Jul  2, 1998 15:41:02.249372000;0x0018;79;10299;;;
172.16.112.194;195.115.218.108;6;0x0800;60;Jul  2, 1998 15:41:02.266695000;0x0010;10299;79;;;
195.115.218.108;172.16.112.194;6;0x0800;60;Jul  2, 1998 15:41:02.266849000;0x0018;79;10299;;;
172.16.112.194;195.115.218.108;6;0x0800;60;Jul  2, 1998 15:41:02.286658000;0x0010;10299;79;;;
172.16.112.194;195.115.218.108;6;0x0800;280;Jul  2, 1998 15:41:02.350056000;0x0018;10299;79;;;
172.16.112.194;195.115.218.108;6;0x0800;60;Jul  2, 1998 15:41:02.350140000;0x0011;10299;79;;;
195.115.218.108;172.16.112.194;6;0x0800;60;Jul  2, 1998 15:41:02.350247000;0x0010;79;10299;;;
195.115.218.108;172.16.112.194;6;0x0800;60;Jul  2, 1998 15:41:02.353181000;0x0011;79;10299;;;
172.16.112.194;195.115.218.108;6;0x0800;60;Jul  2, 1998 15:41:02.353584000;0x0010;10299;79;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:02.647698000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:41:02.648447000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:02.666929000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:02.817131000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:41:02.817717000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:02.836926000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:02.887045000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:41:02.887613000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:02.906926000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:03.007101000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:41:03.007622000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:03.027023000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:03.077131000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:41:03.077646000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:03.096929000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:03.147056000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:41:03.147635000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:03.166937000;0x0010;23;6256;;;
194.27.251.21;192.168.1.1;17;0x0800;147;Jul  2, 1998 15:41:03.191063000;;;;161;2039;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:03.217154000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:41:03.217741000;0x0018;6256;23;;;
192.168.1.1;194.27.251.21;17;0x0800;188;Jul  2, 1998 15:41:03.229675000;;;;2039;161;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:03.236948000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:03.347126000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:41:03.347747000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:03.366933000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:03.517029000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:41:03.517624000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:03.536930000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:03.607204000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:41:03.607778000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:03.626937000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:03.777034000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:41:03.777661000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:03.796923000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:03.847029000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:41:03.847601000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:03.866994000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:03.917166000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:41:03.917739000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:03.936927000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:04.037178000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:41:04.037872000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:04.056932000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:04.207196000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:41:04.207800000;0x0018;6256;23;;;
172.16.115.87;166.77.13.117;6;0x0800;60;Jul  2, 1998 15:41:04.212873000;0x0002;80;14958;;;
166.77.13.117;172.16.115.87;6;0x0800;60;Jul  2, 1998 15:41:04.214098000;0x0014;14958;80;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:04.226991000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:04.277127000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:41:04.277729000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:04.296924000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:04.347208000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:41:04.347804000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:04.366934000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:04.437213000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:41:04.437787000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:04.456926000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:04.547296000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:41:04.547900000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:04.566938000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:04.717379000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:41:04.717980000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:04.736960000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:04.787344000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:41:04.787916000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:04.806964000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:04.857290000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:41:04.857871000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:41:04.876964000;0x0010;23;6256;;;
195.115.218.108;172.16.112.194;6;0x0800;60;Jul  2, 1998 15:41:04.907884000;0x0002;25;10300;;;
172.16.112.194;195.115.218.108;6;0x0800;60;Jul  2, 1998 15:41:04.908423000;0x0012;10300;25;;;
195.115.218.108;172.16.112.194;6;0x0800;60;Jul  2, 1998 15:41:04.908624000;0x0010;25;10300;;;
172.16.112.20;192.168.1.20;17;0x0800;88;Jul  2, 1998 15:41:04.921944000;;;;53;53;
192.168.1.20;172.16.112.20;17;0x0800;154;Jul  2, 1998 15:41:04.923459000;;;;53;53;
172.16.112.194;195.115.218.108;6;0x0800;145;Jul  2, 1998 15:41:04.941718000;0x0018;10300;25;;;
195.115.218.108;172.16.112.194;6;0x0800;60;Jul  2, 1998 15:41:04.956997000;0x0010;25;10300;;;
195.115.218.108;172.16.112.194;6;0x0800;77;Jul  2, 1998 15:41:04.977260000;0x0018;25;10300;;;
172.16.112.194;195.115.218.108;6;0x0800;80;Jul  2, 1998 15:41:04.977899000;0x0018;10300;25;;;
195.115.218.108;172.16.112.194;6;0x0800;77;Jul  2, 1998 15:41:04.978338000;0x0018;25;10300;;;
172.16.112.194;195.115.218.108;6;0x0800;99;Jul  2, 1998 15:41:04.978869000;0x0018;10300;25;;;
195.115.218.108;172.16.112.194;6;0x0800;93;Jul  2, 1998 15:41:04.979164000;0x0018;25;10300;;;
172.16.112.194;195.115.218.108;6;0x0800;100;Jul  2, 1998 15:41:04.979682000;0x0018;10300;25;;;
195.115.218.108;172.16.112.194;6;0x0800;94;Jul  2, 1998 15:41:04.980021000;0x0018;25;10300;;;
172.16.112.194;195.115.218.108;6;0x0800;93;Jul  2, 1998 15:41:04.980516000;0x0018;10300;25;;;
195.115.218.108;172.16.112.194;6;0x0800;60;Jul  2, 1998 15:41:04.980796000;0x0018;25;10300;;;
